pair_id,model_id,payload_name,payload_class,single_trial_id,multi_trial_id,exact_outputs_unique,normalized_outputs_unique,normalized_character_edit_distance,token_jaccard_similarity,single_character_count,multi_character_count,single_full_token_count,multi_full_token_count,single_saved_id_exact_recovery,multi_saved_id_exact_recovery,single_visible_text_exact_recovery,multi_visible_text_exact_recovery,single_text_sha256,multi_text_sha256,deterministic_example_order
topic-pair-1f5151f44768749aba5d6267,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_058,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__995e9c12409013a1d18e,revision_v1_primary_v2_payload_fidelity_v2__3670b2456e59227e3ac6,True,True,0.45017482517482516,0.386046511627907,3432,3242,721,717,True,True,,,5c25850e893db8811172c8675ce54ac6e28ede3e61215c17ed8d0a1424c4131b,4ffac5f2b8fc5cf7d9f15bbeb1894f63200f291ad4ac4ed5e69f19011247300e,f48a5bf603fe329528b1e3316015852302bb3e9e4a84cec25b3d38dea55ec274
topic-pair-f794c6898dd8f81dece66fc0,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_059,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__d986d7659f76ca07a1e3,revision_v1_primary_v2_payload_fidelity_v2__3bb71f6007894c47ea41,True,True,0.7194349732099367,0.19213973799126638,2053,881,458,188,True,True,,,30508cba7e8e6949858841d83679d2e9ae5fbe5ada9f5bae46884d754d1f64d7,30f498b73bd7ccc41fad31a28187ac3ae5d150e057599a0226d7ae77c6f94007,94f6fbfeb6a09e4fccca0a69386deb831bd4463b9cd78e8540e786c7b9fc0fbd
topic-pair-018ed2d47725f21f2a49f4f1,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_000,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__24b03578d657fc1ff7cd,revision_v1_primary_v2_payload_fidelity_v2__d184f8d0b5c12aca9ee4,True,True,0.8246466431095406,0.14215686274509803,2264,477,568,90,True,True,,,a0b99e1053dfae70f801f6c2348dd6546bd7aea25fd908462ad26bd2c5b2c428,ed8003a67fab7fe19819baf362d0d28b640d995543496bfd079121bbf659a0a8,fcc9c507b72eeedabc89f7fe0a07677ebdd8d5abd9445e50861126ab37a4e312
topic-pair-758cefbab3aa68713b5c9bcf,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_001,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__6b84a60137eba01b7134,revision_v1_primary_v2_payload_fidelity_v2__a5bd643efae06ecb1746,True,True,0.7166095890410958,0.15555555555555556,705,1168,164,359,True,True,,,d331877dfe468b98a521d57cff6b9722f6722e86cf5a65466921c8c7ce55d1e9,eb89574ece4232ed2f1401c81bc4d9c8f075d1b4370112fb2195ea332b916d01,b31043b6da4f185412bd1e32e6439845349c24d00c6d9cb9a3c76fd3de51f19d
topic-pair-be48c4b057ad168118feeefb,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_002,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__c4299b4a2dcbb1fa6fe9,revision_v1_primary_v2_payload_fidelity_v2__91a7572edf087aa2ec17,True,True,0.7641866330390921,0.15217391304347827,475,1586,103,351,True,True,,,f67e1f009f8f88685572ab6ee13991d9e468d1cdb11b3078585ffc7eb9030656,681e80b9a5d562be8150944b380023066ad29e073c2ed15f50da7efd9bfbe94a,2a8cf7bf9198463105d8787f19f7bf4693f3ad150b180a28c18933296b051610
topic-pair-6e559e14d7f3a493a854d130,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_003,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__6bd57746e482611b2186,revision_v1_primary_v2_payload_fidelity_v2__cc27f375bb9caa6786b3,True,True,0.7430747922437673,0.14790996784565916,1412,2888,341,611,True,True,,,adca5eb9c1d07e49cb687b3f2bc67c07e68e2e5fac3e0b1b6fa79571e5753009,458ca3261786bfbe12783a4f5b134976d88ce76488fa4364905f26b8155c869a,fa6dea966d331ce9fcf379bc8090eb87e7cedf0d70df2bbb9a6be17ca5f9f6aa
topic-pair-c3315eaac23e61144c5066a6,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_004,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__7f77bd2a3b2767251316,revision_v1_primary_v2_payload_fidelity_v2__5e6581418873d9465cdb,True,True,0.650399290150843,0.2619047619047619,1127,547,219,111,True,True,,,5410829a92fc2c54d6a962b3182126ad7b723a0ea4fa083075785010ed7f665d,a4b00faf3a0f52fc899a9266017e2f10e53a472e5297bddbb2a173dc9aa03e4d,37e09e5ab8843643f8945e36e36db734a55d0d70b6cc2f939c170b7dd397687c
topic-pair-d8eadeb3d53f694b48b95cb4,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_005,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__f9add3261cd679fe6259,revision_v1_primary_v2_payload_fidelity_v2__e11c052a9aefb1b6ef29,True,True,0.7426136363636363,0.12558139534883722,674,1760,155,334,True,True,,,d256b1c6fb4c692f907a25d86287edc438a997d46706f3504b0a14b7b04f3507,6a23185c7e6f65f0d196f5fe6e15f2d7d5043cc0ae645f4621ab6c3c349fd2bf,3be7552eca5875e89b8e4e20d41e2b788390f82b0ff399951887354505174163
topic-pair-6b7f82eaabea88492d1cd373,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_006,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__297bbfe747a7906924ec,revision_v1_primary_v2_payload_fidelity_v2__e9cec5d72a6152edeaec,True,True,0.6,0.2421875,865,550,194,110,True,True,,,93c5f0066c298b133e4e31899731f66ee912ee22c8bf5caf0fded4f42e6b8bf7,0ee6e916bc5c1f796de563bad19a752d5ef4fa04ec2064b2c30a41e324ce4bf9,de542b541e9be151e5b50ce9d57b43b5a5615e7ecdfc57006103006c71b7bd94
topic-pair-8c7bfb25ea1c0ba611bd53c7,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_007,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__286c959fe77b605e851a,revision_v1_primary_v2_payload_fidelity_v2__1002e1aee87b5a86d934,True,True,0.5877616747181964,0.21904761904761905,621,496,123,97,True,True,,,f63b30165559ddba22342cdffebab0f22495c9eba2829cb8529a40723cbe860f,369cd0f1f49908ac694c1dd0b4fae1ed22e649747e6820bbfdb4c6f605327e95,3550cd66ac3dec2b5b51dea2b1e776ed1bc47e2b54c79126b5d2c55df2051998
topic-pair-d6e3913433553d8b29333f32,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_008,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__516f26fc474f018d0403,revision_v1_primary_v2_payload_fidelity_v2__ebf4a25ec93febfdef46,True,True,0.5035900783289817,0.3861003861003861,3064,1650,618,352,True,True,,,9c4deac6465501ddf4370e61cdc5cc31c42f86b96b4d8a1e4ab7f4bcfeb29b32,1174fe3dbe7e911a24ecf46eb831f213175e46a68aade2e1f85a43d816fadba0,ad934e98fdd013e8c71494412c43d17d8bbc84f646888774c68ed7f71fded5b4
topic-pair-da80e25b6e0dda98cb84c3e4,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_009,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__1cda3a1901720d666a0a,revision_v1_primary_v2_payload_fidelity_v2__747588833a82b0547dd9,True,True,0.7997399219765929,0.1497005988023952,1538,416,328,92,True,True,,,d8237ce947a8abc195c390e8301915963b601140040729579a8f1207f7397596,dd0b4a4a508ae42f2e1a8073f12cdf3880217a560e6f2de256bba639f03c6e3b,1c80b8096473c43a2f2df2edcecbef68f8dd3a10bcb726b40ff033823fa40be0
topic-pair-21baa37d499c5ce906727cc7,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_010,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__05d4abcfab2ffef96c50,revision_v1_primary_v2_payload_fidelity_v2__10a2e709c5621d7d2396,True,True,0.7300981461286805,0.1588235294117647,699,1834,127,372,True,True,,,b0d4b7c2a427259a3aa6ec925436af218ddd25f9adb5b212af024d7ee2675938,f52d3c7698baa5b33b813d8a8bb8076ba06a1da1be92e0f34a6d944e795fa3ef,6ae81990c750ddc3595517f073330d76646502e6a90f013e0388898486f7497b
topic-pair-bdcaf52877d375829ae3d077,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_011,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__22ddc474189ec3dfe532,revision_v1_primary_v2_payload_fidelity_v2__7c2ec899c0c50c5aedf7,True,True,0.7279855247285887,0.14671814671814673,1658,1395,345,335,True,True,,,a58fae55ea0e668c2b1f00177aaa962a744d7e2290d9697b0315a524380da738,016068d8093b113c09bf0e6489796c93132d7aea6d0cfb8a13f6de52d4fa7278,7cd1f4cd442e51542cc82015b124083859bd1e16f129e53068ade18989f1a9e0
topic-pair-8655b201c3f26cbef71fee24,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_012,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__d7aa7ca2c01cddad45af,revision_v1_primary_v2_payload_fidelity_v2__28ec6ab1f4e88ff3c878,True,True,0.7503052503052503,0.15979381443298968,551,1638,124,382,True,True,,,3da7dde7e1095cc31b3ed406b8d94f0cf8e226d68b4fb228468deb01ace9e3fe,5bf4f14ce641f709cf9fd95ffba07422bdd39c7ab76080c81e18c9e957fcf0bd,e1c60b0ac2c86463ed6762e1b04033cf1b55855038a4d865330f75f3033aff84
topic-pair-e9b89de1d033359bcee0e602,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_013,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__54b1db45386719d46d32,revision_v1_primary_v2_payload_fidelity_v2__c7721eacf6897a0571a9,True,True,0.7001787310098302,0.15467625899280577,1770,2238,353,574,True,True,,,c7dca5ed4603a76e5b9097e168ba61fda44ba5f534ebcce4e51e530039ff4a5c,14dec29f9abb08dffeda43d39ad1d418aa9eb017d49803ab4b98e0cca65db1a9,e433270418d4aceb0e176dd849edfc066813624eae0a81f3b260d6b8b3856726
topic-pair-c7454eec9ce4646c72f0ced1,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_014,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__785fb6ac4f218b05faf7,revision_v1_primary_v2_payload_fidelity_v2__ee5705f2cc85dce37d6c,True,True,0.6591903719912473,0.14673913043478262,776,1828,351,588,True,True,,,12943bf2147ab5b58158e6fe640e56daf90ccfea023c3b039b5eeb46d106f6ef,456a4507076ebd9821d9e8643578df56c13840cba36b84346635ffa9e0b1bdca,7c968ff49384d72c090f788f131bc4a3273a517985181ddeb0dbab86ffaeb092
topic-pair-3c749065eaba87483a8e50cd,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_015,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__33a0cf6d1efb18dec9cc,revision_v1_primary_v2_payload_fidelity_v2__64b2f08ccc197e75bdbb,True,True,0.7598314606741573,0.15,1424,522,315,107,True,True,,,f13df4e3a7fd7c0d0bb71e2d56b33a4415a472bd978613534d0cf5d40e7e66b5,8a49c53b3da9a321bad4033e77cb1104c9c266992e9c5d59051269436e0b2f81,6bca1076e87ef13536669d7918bc147a39d91a23bb7232e58d9e6a0c597be565
topic-pair-8312f97df7f361acff90c6a9,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_016,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__acca760b50fcf8275259,revision_v1_primary_v2_payload_fidelity_v2__a3918f072a47d07170dc,True,True,0.7338858195211786,0.21182266009852216,2172,729,408,159,True,True,,,1645fdd51725629d499c9939fa2affea908883ee21c0bb24cd337c270ad57752,b87bc1708c9fa9058e06dcc1ad5e1060978ffe6112810358e011de53d53d2523,e6f31aff91fdb656f393ec118ca41f1a2c9b74001918f269d789dd0315359826
topic-pair-f6ceced11136f23b9ee5df0c,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_017,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__3340f51148d73c4dbb36,revision_v1_primary_v2_payload_fidelity_v2__f217e3bd12164fe14fcf,True,True,0.6082089552238806,0.2268041237113402,536,496,126,113,True,True,,,b994a0da339c26c88b261c7346a8d34cf76d37d8d8842a1f3f991d2e42c005bf,cb71e87dcec474a8a1947669b54e957254ddfe69257f28faa9fbfd57b73ac2c9,b2c2f100d449f4a3f5fdd0048884e3cc7de6eb375423d52511f014ed279ac07d
topic-pair-a566fab38b32fdda900ce591,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_018,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__23c1ad1fbaabadffcc03,revision_v1_primary_v2_payload_fidelity_v2__9b377cc66a3a441ba917,True,True,0.37825763216679076,0.5,1343,1081,336,269,True,True,,,c6e686a434b366af76bbf49cf0baf128990e9f47c7085b7483c6bee2a99b5ac1,480f3d7dbbd59ff3febcd8f8f8c500d5a30afa140237992e47bd71afc21d0753,96cc99bcd652e2d6ddba0782accac95ff8a7b44105206fc17d980897d2fd21d1
topic-pair-b0f192281538876185f217c7,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_019,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__81a50566c6ca02eb720f,revision_v1_primary_v2_payload_fidelity_v2__89b919ffe8eff80ea6fe,True,True,0.7113910186199343,0.13758389261744966,1826,1591,391,338,True,True,,,e503f10418fa5b73fada7c1dd8a7cb44955127919edf3127c865a367d0776aa2,0a5865cf94d939c3845922f6f50856f902d718535edd6c7d82fc5cc3e6d15115,0e8162bd187df958395bd18d50e70c9b1bcd7acc3f8906a096eb917d66cd00f5
topic-pair-24ebffc9806421b074274126,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_020,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__19c5966d2797c02529f9,revision_v1_primary_v2_payload_fidelity_v2__1400a6bfce9cce656414,True,True,0.6468253968253969,0.21904761904761905,473,504,92,118,True,True,,,4e93b08e2193ed1beb2569020696b6bc10d0f5d32b5a552bb57af5bc1cdd3e56,dc3a88a9e54c5de042de4eada4680dceaf3208b1362f4d5eb2c5ed735de9e263,96d7258ae23150bfcc7f2f25e5a275e653f4e312ad92ee50fdea3258a45234ea
topic-pair-0d1f5db28c274b333a19963e,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_021,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__2801743af94587b872ff,revision_v1_primary_v2_payload_fidelity_v2__b8cf2d3e712f89d9e2b3,True,True,0.48148148148148145,0.42718446601941745,458,594,116,124,True,True,,,477833db82f3e41ef43b6b2c1d97da701cf027a802b196c8532d369b1cc16633,9d0fe1827cd7cd5d6da78024abf0266178967ad24ed84a80b9277556e7867da2,fe92af14619c10ee56c19b226d657d12a8e4bfc21c5d21859b5ee5ffa422c619
topic-pair-f2836706ffa27e286c3f3353,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_022,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__fd5f20b76ce2d4c0abec,revision_v1_primary_v2_payload_fidelity_v2__d9515c0bbb30ea358e8a,True,True,0.5530393325387366,0.21311475409836064,839,557,152,109,True,True,,,ff69beeca78cc1b9584ef90ab2318fe1108daec4ef120811d9d4cb1050fd9e56,6d9eb6af1221c81f71f11e636920dd25859704ec0ae3d518007f2376b802aef4,7adcc3174ba6513dc5f22b808a4fa675b87b4d7e61184e42eac6301758191384
topic-pair-603111b44aa57bc505d913f3,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_023,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__36798a423374846cac97,revision_v1_primary_v2_payload_fidelity_v2__ce849ec285e82765c219,True,True,0.46808510638297873,0.35789473684210527,442,470,116,107,True,True,,,34ba93d06c67e1e4b4a3e3b634cafda942a52b226501e8a858e0d867e8ad6def,286dae7158a2a3c2a7d368d3a609c841ceff483854fe1bccdc07660de5d6b1b2,5ca9bf9b36a47d2537442371a1d37d57b269ed0fbf3231e624849ea4c41b7ee7
topic-pair-66ce8d27b8df2ded9646e2e0,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_024,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__594e3067c18e50239d42,revision_v1_primary_v2_payload_fidelity_v2__3ee07134325a0c15c7f6,True,True,0.7515299877600979,0.1218274111675127,595,1634,132,344,True,True,,,24ac3518bfafe8d55760a7880b85e0ffebc6cfaab0425699dba491fede3555fe,5581ec3c8253ba05054feb53ecad0d2b9f32e254c1e9d949fddb8c40d967cb79,8752fc2a33caab91178a3cd38e96ebddb8ebff2161538b0ffdeb428f1ae5a501
topic-pair-1495feb3bb43ffe6e7b5f11d,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_025,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__3705d7ed07e871f2a01f,revision_v1_primary_v2_payload_fidelity_v2__8900915dd7f8f7c01c24,True,True,0.5966386554621849,0.23214285714285715,714,539,147,111,True,True,,,20bfc8665bc8146d7b7eb80d20e0bdd52bf665c0308fea6bef93e529ad863af4,323125a5ab6099727ea5ba73cfe902cc0119077f658203ef33e151c9fe5754ae,1ecaae9882764cb3beab82df8de7719d2d6e77fbf6e425c98c277cefc9766855
topic-pair-ab7a5bed4a0f70a8ad3fadb0,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_026,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__eff2f71d8b81d9ff04cc,revision_v1_primary_v2_payload_fidelity_v2__139ebbc7225c9a4bd230,True,True,0.7356459330143541,0.14427860696517414,606,1672,112,330,True,True,,,6970ff8c10f09e4e5963aa7522dda179b56c44f911144dc908babf037e6ec823,cccf67f0e8ea0acabc0f473580bf6dec902b2a3d158524929ed5329f259c24ac,4eda54476cee0dc8a87a5e73cf2a18e56116ac0740ecbc860488f8dcc37faaf9
topic-pair-c73f43242e51e7d6943faa9c,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_027,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__a01ae6c9683fbaa96023,revision_v1_primary_v2_payload_fidelity_v2__85531906f23716a333db,True,True,0.5855670103092784,0.24528301886792453,438,485,98,102,True,True,,,a1e177b1f80e15827ebb79fbbc7dacd99744710d340c08dec546c533ee10724a,fa80e9bc51c7c72230185df2b3e339a7631e7b760c8d658f02620e0604bd5261,4f7b8ca730e36336862519967d6b30dd80f8ec2616fbcd62f516453105c5758e
topic-pair-7a9c25e6d1cb5a751b22caf9,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_028,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__b4667ed633d3cead466c,revision_v1_primary_v2_payload_fidelity_v2__fc8729b6d7f79ede7ed5,True,True,0.7549744172825469,0.16666666666666666,544,1759,111,365,True,True,,,da208bc58dcf0edca2a9285a551e05291d9c1385e7a97017601ad06ed9d4d0a7,31397b43706ea40b226b96cef45215d2b0ee2ef653a0c390bf1c0fd07914b304,cc40d09f59e7b013393da2ae3cc31ee4952e3f94634041ad803f37f83ee04344
topic-pair-10e10db8d4e6cb36cc5caeec,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_029,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__9ee7f0c52da3f32642aa,revision_v1_primary_v2_payload_fidelity_v2__8071f99f59fae4f6bd09,True,True,0.8453360768175583,0.13953488372093023,2916,524,592,102,True,True,,,d22ca63744ede437f28f69c68bd89a0bc7acb209388c7c5b3dcbfcf41d65a631,27455304f05dda2eb7f55cda6e07cdbbe9e5b98bd11755ab14bf8aff98fed0f0,acae4b412bee1e60adaba2cc90843672f0e894277ce94cf2bd89e1607795984e
topic-pair-81712acc37b20f4f7efde11c,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_030,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__0b80184074a492815d04,revision_v1_primary_v2_payload_fidelity_v2__a308a8be1b7b118e1b32,True,True,0.7606420097697139,0.2323943661971831,539,1433,114,480,True,True,,,659af5795433891be4e0c4b45d828dc89ae111eccfbba197bcc64728c7e02e55,c3f5c359c37c2f5d651b72795f529c7ca97b60cc652cac3de1d13d31f76eb70f,b0bd4b379d614b9c0a10ea17d35e64dc41ebc4485ee6083ea93a468fbe298e18
topic-pair-6be8bdc3945f53cf04b9113b,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_031,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__c404e591639a052a106a,revision_v1_primary_v2_payload_fidelity_v2__f259717366ac1390cbb1,True,True,0.7060395510422234,0.13945578231292516,1634,1871,352,365,True,True,,,d3d0fff8571e79ce02f78b0eac953c9712c5e42811c1a075fbfc17d158f2b15c,b674a246eb5531134f5879adf5123ebc2fd88d203668c67c712de9a7a8b1812e,4c1cbc36b3140c4d30f67b8a17519f5feabd24cfe3171ccec089cc571b652214
topic-pair-98be5efe095320a0e602fa2f,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_032,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__a29151fc7317b060b7d4,revision_v1_primary_v2_payload_fidelity_v2__05ba4ca7bfd97a0df4c1,True,True,0.6081081081081081,0.29596412556053814,963,1998,194,423,True,True,,,182f33f155325fd9921ec48462f6af1b8cf377641f8414bd98d604bc6f6fc1ec,c44126102b5866efe70ab5464574c90238ddfb893930c4aaded34182e97f20fb,18a32ef3dda33199b95b661b3f2c03aec002682413b47721cd6b2c6e14f56c1c
topic-pair-413ae2f4f9c276a0593c6921,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_033,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__76a4de05744fc702187d,revision_v1_primary_v2_payload_fidelity_v2__b0d52804b8f9a0e84492,True,True,0.6215139442231076,0.26881720430107525,502,415,106,97,True,True,,,437dcd7572bb74a828e0382f885f9457514e837815fd2181b1d8e66f3011596f,6f772cc0a404115af7754d8019f874a525cef56466e569d11c90a94985afd222,70679f5d3b14601aa0d3cc028d672db69e73e19a013852d71a2d09995c40c037
topic-pair-7e92d86bc2ee2c8778d55849,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_034,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__d735b48e9bf00fbd418f,revision_v1_primary_v2_payload_fidelity_v2__44fd439b229fa5cda752,True,True,0.7099715099715099,0.1978021978021978,716,1755,135,367,True,True,,,2b2c7351cd21ef6a5426bd645d6e963291c288270ee28b093a4d1e4607a033c5,3879a8bfb74c463ba8582a52b4b621054298827b73abfede0dd04ffe036245e5,8c984d64eb1a9b8a2772087bb3f66090e8c128f85514b1828ddb86b1d7fca004
topic-pair-ecc9d4ee1b490faeeca6637a,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_035,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__af9abda1482b078ce705,revision_v1_primary_v2_payload_fidelity_v2__f69f1cf04191db7ee467,True,True,0.5954063604240283,0.2111111111111111,450,566,99,119,True,True,,,03e4a6b70ff8cc0a3988d8ce6e2368523153578ecbe827d9d18b6e2f260e61ef,30545c90b95860169abbd2b53296e12fd61fc9e3c5870ecd7a437ebd23ae1925,a06314465aaaa9ba0680b741e55942dacfe63cee96f7511d163a5dcb7df6e100
topic-pair-455abc325f97e996e4295fa4,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_036,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__76fb4062fcac76ff38b6,revision_v1_primary_v2_payload_fidelity_v2__7221171c7f1239e23988,True,True,0.6402332361516035,0.2328042328042328,1715,880,560,185,True,True,,,d909077d0817fe998d44a5b735df965f5cfd8fc2807478b8707d52f0e0cb6a6a,d03216275b04cbefc6f7f658a9d387e0004f60e2574ab9d085bbff28611c5e01,ff3f03a09d2ee5e3de5083b8f010d64997c1155dced91d79312c32aa0b74721c
topic-pair-0f89fdf1574204d83989e22d,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_037,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__484629c822949a0592bc,revision_v1_primary_v2_payload_fidelity_v2__f6928db0605caac1c423,True,True,0.6424148606811145,0.1774193548387097,463,646,88,133,True,True,,,e58e10a9355fa3b6a293a759230bb1082ba4343cf5ef6e67e9e2599559584025,f1cc4eb845740af7c883d6e501bd31cf4bb98c28b119eaca89829305f76687ee,8a4bf1c9fa8ee1ce70011ed331902d4b53efe4bb59ad581f93cd4c90681b343c
topic-pair-d9f80b1ba9ac0fec2d9618d4,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_038,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__5e4c4af8750dd6621ab5,revision_v1_primary_v2_payload_fidelity_v2__e0b290ba378867d73c9c,True,True,0.7165458141067897,0.18274111675126903,569,1517,118,342,True,True,,,f063b868a12ad2244ddb1f80075d8f82472a09105cdc4d8831cd16f3644546ea,5106a7075700dcfa6e8b9bf0860cdf95bfa9396fad78f568f455ae73b1ee2e8a,4314df3fc55cf87ad6e4dd6f954cfbcbebfbcb1d596e36bf6f126b18a7de1c80
topic-pair-79227fac22b131f75d44a84c,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_039,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__6e2bebc1384bb39c9344,revision_v1_primary_v2_payload_fidelity_v2__8f8833190ae8bc3da0f1,True,True,0.7976470588235294,0.11224489795918367,2125,688,573,154,True,True,,,03cf686e913a97fa09502e4003d28e7a415cbf51814587e767ec1e66afc7ebaf,08be092a8e63b5e7f40ce349ebd8b6bfd4074784aa13b280ab52f9b6dcec1313,274f64df37b57cbcc491f73e53b3dac99ffc107d58ae9eed80060059a24135ac
topic-pair-cd39a12201b1edd2fef6e9f8,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_040,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__95937f3dc25385fe58a8,revision_v1_primary_v2_payload_fidelity_v2__e65f61929a3d9e427c04,True,True,0.6429207479964381,0.20958083832335328,641,1123,119,274,True,True,,,181c10b26e9424f480bac4f5361901b6a7afcf4799d24b5c69341767a5126af2,59b23e0cac630b916508d4dd02ed75f3275099cd08104ea46bfaf5b2f115e206,0117d5e3ee4a5983773ccfc16f75e4d8523d458c119bd3b4fd61370cd4482189
topic-pair-af76846910495cdd1b48617b,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_041,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__ccf5f3765dd4179a1508,revision_v1_primary_v2_payload_fidelity_v2__2e24a99c8dafb71269bd,True,True,0.42376237623762375,0.43617021276595747,2385,2525,569,562,True,True,,,fa5f5155910c44b6409ec114bbec84a4a8faa5d8c1678bfa568e6fbe3473a38e,40c67a544d48524fb3358a159771576afe0275957fdeb2327cf5e6e3abf223dc,3db24e7c6ac9db8b94b2e351ca6071cad26c242c87b92be8049ed5437a3ff20e
